'lat','long','ppm'
15.391273809060108, 73.88030327612707, 'Ammonia = 0.774215379818 ppm Smoke = 1.01164832864 ppm Thu Apr 27 14:57:59 2017'
15.391273809060108, 73.88030327612707, 'Ammonia = 1.15691242109 ppm Smoke = 1.37982211461 ppm Thu Apr 27 14:58:04 2017'
15.391292643599181, 73.88036946680307, 'Ammonia = 1.51462568972 ppm Smoke = 1.6991664645 ppm Thu Apr 27 14:58:06 2017'
15.391292643599181, 73.88036946680307, 'Ammonia = 1.26751211846 ppm Smoke = 1.48068610871 ppm Thu Apr 27 14:58:09 2017'
15.391292643599181, 73.88036946680307, 'Ammonia = 0.781098841965 ppm Smoke = 1.01859159028 ppm Thu Apr 27 14:58:14 2017'
15.391292643599181, 73.88036946680307, 'Ammonia = 0.690749850622 ppm Smoke = 0.926291951815 ppm Thu Apr 27 14:58:20 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 0.816192398666 ppm Smoke = 1.05377717002 ppm Thu Apr 27 14:58:22 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 0.752211954144 ppm Smoke = 0.989358785873 ppm Thu Apr 27 14:58:25 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 1.34852983061 ppm Smoke = 1.55330194341 ppm Thu Apr 27 14:58:30 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 2.08738800624 ppm Smoke = 2.17708400697 ppm Thu Apr 27 14:58:33 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 1.18009803045 ppm Smoke = 1.40114201782 ppm Thu Apr 27 14:58:35 2017'
15.391410105467246, 73.88023940004584, 'Ammonia = 3.12106983376 ppm Smoke = 2.97078262766 ppm Thu Apr 27 14:58:38 2017'
15.391212251846888, 73.88064467031008, 'Ammonia = 1.13637736456 ppm Smoke = 1.36085827491 ppm Thu Apr 27 14:58:41 2017'
15.391212251846888, 73.88064467031008, 'Ammonia = 2.16470273646 ppm Smoke = 2.2391360307 ppm Thu Apr 27 14:58:43 2017'
15.391212251846888, 73.88064467031008, 'Ammonia = 3.75438055197 ppm Smoke = 3.4266559207 ppm Thu Apr 27 14:58:49 2017'
15.391212251846888, 73.88064467031008, 'Ammonia = 3.74748749697 ppm Smoke = 3.42179340676 ppm Thu Apr 27 14:58:51 2017'
15.391212251846888, 73.88064467031008, 'Ammonia = 1.98326960858 ppm Smoke = 2.09268607678 ppm Thu Apr 27 14:58:56 2017'
15.391311760998198, 73.88041869103363, 'Ammonia = 2.48384841343 ppm Smoke = 2.49019308263 ppm Thu Apr 27 14:58:59 2017'
15.391311760998198, 73.88041869103363, 'Ammonia = 1.90079712013 ppm Smoke = 2.02511814107 ppm Thu Apr 27 14:59:02 2017'
15.391311760998198, 73.88041869103363, 'Ammonia = 0.606009554439 ppm Smoke = 0.837191954478 ppm Thu Apr 27 14:59:07 2017'
15.391311760998198, 73.88041869103363, 'Ammonia = 0.506906370958 ppm Smoke = 0.729287408974 ppm Thu Apr 27 14:59:10 2017'
15.391311760998198, 73.88041869103363, 'Ammonia = 0.169078736256 ppm Smoke = 0.312199644199 ppm Thu Apr 27 14:59:12 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 1.7525226321 ppm Smoke = 1.90193043075 ppm Thu Apr 27 14:59:18 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 3.23514162078 ppm Smoke = 3.05434118082 ppm Thu Apr 27 14:59:20 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 0.919490004931 ppm Smoke = 1.15542264097 ppm Thu Apr 27 14:59:23 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 3.66252957729 ppm Smoke = 3.36169380706 ppm Thu Apr 27 14:59:25 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 1.07707904182 ppm Smoke = 1.305652702 ppm Thu Apr 27 14:59:31 2017'
15.391097209777223, 73.880235930113, 'Ammonia = 16.0423909876 ppm Smoke = 10.5257582948 ppm Thu Apr 27 14:59:33 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 20.4245839294 ppm Smoke = 12.6852845663 ppm Thu Apr 27 14:59:39 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 15.3818986173 ppm Smoke = 10.189292935 ppm Thu Apr 27 14:59:41 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 15.4240983696 ppm Smoke = 10.2108870288 ppm Thu Apr 27 14:59:44 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 6.46860570506 ppm Smoke = 5.21728565775 ppm Thu Apr 27 14:59:46 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 4.88916602345 ppm Smoke = 4.20242147022 ppm Thu Apr 27 14:59:52 2017'
15.39124224520064, 73.88020032538611, 'Ammonia = 3.46366950242 ppm Smoke = 3.2197608629 ppm Thu Apr 27 14:59:54 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 2.17119023084 ppm Smoke = 2.24431970492 ppm Thu Apr 27 15:00:00 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 1.68174286703 ppm Smoke = 1.84229717662 ppm Thu Apr 27 15:00:02 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 1.8219719398 ppm Smoke = 1.95991283004 ppm Thu Apr 27 15:00:05 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 2.48045651393 ppm Smoke = 2.48756496635 ppm Thu Apr 27 15:00:08 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 0.918790924868 ppm Smoke = 1.1547437742 ppm Thu Apr 27 15:00:13 2017'
15.391113816881566, 73.88004607634734, 'Ammonia = 0.720607914402 ppm Smoke = 0.957082220771 ppm Thu Apr 27 15:00:15 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 1.12523668992 ppm Smoke = 1.35053747015 ppm Thu Apr 27 15:00:18 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 0.632625367607 ppm Smoke = 0.865465275256 ppm Thu Apr 27 15:00:21 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 0.901413081407 ppm Smoke = 1.13783038029 ppm Thu Apr 27 15:00:23 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 0.324967136742 ppm Smoke = 0.517242397107 ppm Thu Apr 27 15:00:26 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 0.319869939255 ppm Smoke = 0.510961946859 ppm Thu Apr 27 15:00:31 2017'
15.390970833443594, 73.87995947998532, 'Ammonia = 0.7159340583 ppm Smoke = 0.952281873828 ppm Thu Apr 27 15:00:34 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 2.99656255363 ppm Smoke = 2.87878314181 ppm Thu Apr 27 15:00:37 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 2.91817557498 ppm Smoke = 2.82041729111 ppm Thu Apr 27 15:00:39 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 1.1967936719 ppm Smoke = 1.41643522826 ppm Thu Apr 27 15:00:42 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 1.06619991251 ppm Smoke = 1.29545033976 ppm Thu Apr 27 15:00:47 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 0.650225829771 ppm Smoke = 0.884013126023 ppm Thu Apr 27 15:00:50 2017'
15.390764780493901, 73.87970765890176, 'Ammonia = 1.32164832659 ppm Smoke = 1.52932102087 ppm Thu Apr 27 15:00:52 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.491338741585 ppm Smoke = 0.71191932145 ppm Thu Apr 27 15:00:55 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.448797414599 ppm Smoke = 0.663802531074 ppm Thu Apr 27 15:01:00 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.516373653597 ppm Smoke = 0.739790251022 ppm Thu Apr 27 15:01:03 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.601121048793 ppm Smoke = 0.831968627924 ppm Thu Apr 27 15:01:05 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.168368689461 ppm Smoke = 0.311186049846 ppm Thu Apr 27 15:01:11 2017'
15.390648234067216, 73.87955424048057, 'Ammonia = 0.500687378319 ppm Smoke = 0.722363914419 ppm Thu Apr 27 15:01:16 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 0.231875133409 ppm Smoke = 0.398495739114 ppm Thu Apr 27 15:01:19 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 0.24772073365 ppm Smoke = 0.419379576004 ppm Thu Apr 27 15:01:21 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 0.527629761978 ppm Smoke = 0.752220831694 ppm Thu Apr 27 15:01:24 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 0.34502352367 ppm Smoke = 0.541741595039 ppm Thu Apr 27 15:01:27 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 0.823563098024 ppm Smoke = 1.06112310219 ppm Thu Apr 27 15:01:32 2017'
15.390402152338732, 73.87935549082222, 'Ammonia = 1.94990190667 ppm Smoke = 2.06542706217 ppm Thu Apr 27 15:01:34 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 1.01574624984 ppm Smoke = 1.24782080193 ppm Thu Apr 27 15:01:37 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 0.881494827203 ppm Smoke = 1.11835301193 ppm Thu Apr 27 15:01:40 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 0.663006102721 ppm Smoke = 0.897409815792 ppm Thu Apr 27 15:01:42 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 0.516300981355 ppm Smoke = 0.739709797275 ppm Thu Apr 27 15:01:48 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 0.677525927447 ppm Smoke = 0.912558968618 ppm Thu Apr 27 15:01:50 2017'
15.390585355499853, 73.87909907539162, 'Ammonia = 0.24931977423 ppm Smoke = 0.421469896127 ppm Thu Apr 27 15:01:53 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 0.449470102722 ppm Smoke = 0.664571227082 ppm Thu Apr 27 15:01:56 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 0.831190312478 ppm Smoke = 1.06870897429 ppm Thu Apr 27 15:01:58 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 2.01309056213 ppm Smoke = 2.11695955043 ppm Thu Apr 27 15:02:01 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 6.22644241585 ppm Smoke = 5.06570600611 ppm Thu Apr 27 15:02:06 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 4.39214556149 ppm Smoke = 3.86832472559 ppm Thu Apr 27 15:02:11 2017'
15.390389971832017, 73.87908689228068, 'Ammonia = 2.15313545665 ppm Smoke = 2.22988470637 ppm Thu Apr 27 15:02:17 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 1.19647727132 ppm Smoke = 1.41614585794 ppm Thu Apr 27 15:02:19 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 2.03647485787 ppm Smoke = 2.13593660645 ppm Thu Apr 27 15:02:22 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 0.86405821783 ppm Smoke = 1.10122012661 ppm Thu Apr 27 15:02:24 2017'
15.390490226634437, 73.8789794679623, 'Ammonia = 0.507308877391 ppm Smoke = 0.729734844903 ppm Thu Apr 27 15:02:30 2017'
